1.480499999999999927e+00	1.543021090110195725e+00
1.494599999999999929e+00	1.312639662258705542e+00
1.508699999999999930e+00	7.857936761694335193e-01
1.522799999999999931e+00	1.617744398234760295e-01
1.536899999999999933e+00	1.513474065595305840e+00
1.550999999999999934e+00	7.427377738002823859e-01
1.565099999999999936e+00	1.687291683923061614e+00
1.579199999999999937e+00	7.311446600736680734e-01
1.593299999999999939e+00	-6.884233597513936820e-01
1.607399999999999940e+00	1.120929447939489898e-01
1.621499999999999941e+00	-2.562003012926026280e-01
1.635599999999999943e+00	2.078658460497474270e+00
1.649699999999999944e+00	1.000178295307174947e+00
1.663799999999999946e+00	1.246888986205020977e+00
1.677899999999999947e+00	1.001352287647642836e+00
1.691999999999999948e+00	1.247842563454709230e+00
1.706099999999999950e+00	4.413613739485982568e-01
1.720199999999999951e+00	1.149246414847886477e-01
1.734299999999999953e+00	1.248516828524296907e+00
1.748399999999999954e+00	1.690098413075997508e+00
1.762499999999999956e+00	1.478081246143342797e+00
1.776599999999999957e+00	-7.018699634369114371e-01
1.790699999999999958e+00	1.873321758155111816e+00
1.804799999999999960e+00	1.227162665149085674e+00
1.818899999999999961e+00	9.028028187879852395e-02
1.832999999999999963e+00	1.659068034086702115e+00
1.847099999999999964e+00	6.940266829486938516e-01
1.861199999999999966e+00	9.462971635739483300e-01
1.875299999999999967e+00	1.419855573673946880e+00
1.889399999999999968e+00	1.186311263950054595e+00
1.903499999999999970e+00	-7.714677412195687367e-01
1.917599999999999971e+00	6.675343079518372136e-01
1.931699999999999973e+00	9.452810499482543483e-01
1.945799999999999974e+00	1.808465970687157531e+00
1.959899999999999975e+00	6.048214444902666465e-01
1.973999999999999977e+00	8.778324826771259914e-01
1.988099999999999978e+00	8.773422658289004028e-01
2.002199999999999758e+00	1.976974766632419112e+00
2.016299999999999759e+00	1.976561164464085252e+00
2.030399999999999761e+00	-3.007371486120862664e-02
2.044499999999999762e+00	5.866177990931786823e-01
2.058599999999999763e+00	1.965744872435136958e+00
2.072699999999999765e+00	1.954560373742384449e+00
2.086799999999999766e+00	1.755306314646892574e+00
2.100899999999999768e+00	8.442353224544534296e-01
2.114999999999999769e+00	8.496369737407054590e-01
2.129099999999999770e+00	1.315600511895648861e+00
2.143199999999999772e+00	1.043753357646014734e+00
2.157299999999999773e+00	1.280526727884018445e+00
2.171399999999999775e+00	7.923455493955848805e-01
2.185499999999999776e+00	4.963059133067778128e-01
2.199599999999999778e+00	4.965670905707326166e-01
2.213699999999999779e+00	4.973723673624356190e-01
2.227799999999999780e+00	1.883279799080377903e-01
2.241899999999999782e+00	-5.453704924529227949e-01
2.255999999999999783e+00	2.073393037569335018e+00
2.270099999999999785e+00	1.024335380192175293e+00
2.284199999999999786e+00	1.872306160209705084e+00
2.298299999999999788e+00	-1.024792973385223016e+00
2.312399999999999789e+00	-5.704309663712919809e-01
2.326499999999999790e+00	1.676298404585504054e+00
2.340599999999999792e+00	1.011567383161008138e+00
2.354699999999999793e+00	2.051631446924132351e+00
2.368799999999999795e+00	7.223991445159050340e-01
2.382899999999999796e+00	-1.070180324715940712e+00
2.396999999999999797e+00	7.185356820038394376e-01
2.411099999999999799e+00	-1.056342450812900235e+00
2.425199999999999800e+00	-6.414383347849642591e-01
2.439299999999999802e+00	9.027225674578647219e-01
2.453399999999999803e+00	1.135147320274332516e+00
2.467499999999999805e+00	8.915979887591055641e-01
2.481599999999999806e+00	-3.114039042504844756e-01
2.495699999999999807e+00	1.543841247316883214e+00
2.509799999999999809e+00	-7.581324079610848310e-01
2.523899999999999810e+00	-7.742162215703508599e-01
2.537999999999999812e+00	5.949968253349262604e-01
2.552099999999999813e+00	-1.271330963615915799e+00
2.566199999999999815e+00	1.301174303307087943e+00
2.580299999999999816e+00	8.123053860147024796e-01
2.594399999999999817e+00	5.485155436091685432e-01
2.608499999999999819e+00	5.502406394844172599e-01
2.622599999999999820e+00	2.627688290895142109e-01
2.636699999999999822e+00	-1.291175912330605691e+00
2.650799999999999823e+00	1.068413424628672725e+00
2.664899999999999824e+00	1.703589969244613478e+00
2.678999999999999826e+00	-6.574264230458304326e-02
2.693099999999999827e+00	-4.207893206696101118e-01
2.707199999999999829e+00	5.300685831963677375e-01
2.721299999999999830e+00	-7.818268345887879889e-02
2.735399999999999832e+00	-1.317634857239219803e+00
2.749499999999999833e+00	1.494251983089591285e+00
2.763599999999999834e+00	1.271255564463236842e+00
2.777699999999999836e+00	2.231248954840694410e-01
2.791799999999999837e+00	2.215155334426001321e+00
2.805899999999999839e+00	1.228041811637201164e+00
2.819999999999999840e+00	2.203475880693688271e+00
2.834099999999999842e+00	2.375387349740497811e+00
2.848199999999999843e+00	7.496112031527707442e-01
2.862299999999999844e+00	4.646838135799818970e-01
2.876399999999999846e+00	1.676561338062173001e-01
2.890499999999999847e+00	2.190391728641974289e+00
2.904599999999999849e+00	7.239905965132312771e-01
2.918699999999999850e+00	9.753403001221025992e-01
2.932799999999999851e+00	4.598948351040141880e-01
2.946899999999999853e+00	2.011493973086875720e+00
2.960999999999999854e+00	-1.411245176517742506e+00
2.975099999999999856e+00	9.877958078502496742e-01
2.989199999999999857e+00	1.658256569934969116e-01
3.003299999999999859e+00	-9.311990039792703566e-01
3.017399999999999860e+00	-1.506210440325634892e-01
3.031499999999999861e+00	-1.467801178112289051e-01
3.045599999999999863e+00	1.438304653438120972e+00
3.059699999999999864e+00	1.226405071302940408e+00
3.073799999999999866e+00	1.800779312245054109e-01
3.087899999999999867e+00	-5.423263858851222752e-01
