time_ns,intensity,fit,wres
5.81315,111,75.7135938148869,3.34923745719705
5.82292,78,75.0500822972413,0.33401240674503
5.83269,75,74.3923854228038,0.0701612879415486
5.84246,93,73.7404522352993,1.9971220694348
5.85223,69,73.0942322250044,-0.492887639138407
5.862,84,72.4536753248349,1.25980730529715
5.87177,84,71.8187319064665,1.32908531188495
5.88154,81,71.1893527764895,1.09007191372339
5.89131,69,70.5654891725979,-0.188462749539731
5.90108,72,69.9470927598111,0.241937438447419
5.91085,72,69.3341156267294,0.314177486366482
5.92062,75,68.7265102818215,0.724400195509739
5.93039,63,68.1242296497455,-0.6455922530481
5.94016,63,67.5272270677011,-0.570376997612252
5.94993,57,66.9354562818151,-1.31598333274692
5.9597,96,66.3488714435569,3.02625563587303
5.96947,72,65.767427106187,0.734515759575768
5.97924,81,65.1910782212356,1.75654686430715
5.98901,69,64.6197801350124,0.527316505149766
5.99878,66,64.053488585147,0.239598992262545
6.00855,81,63.4921596971597,1.94531558920447
6.01832,63,62.9357499810622,0.0080947415162139
6.02809,81,62.3842163279881,2.06842040800132
6.03786,45,61.8375160068526,-2.50998869090421
6.04763,60,61.2956066610427,-0.167262100715124
6.0574,72,60.7584463051347,1.32482980811866
6.06717,90,60.2259933216417,3.13845587242255
6.07694,90,59.6982064577893,3.19408949271892
6.08671,63,59.175044822319,0.481899056005369
6.09648,84,58.6564678823205,2.76520605492406
6.10625,93,58.1424354600915,3.61456106238333
6.11602,66,57.6329077300242,1.02991786267298
6.12579,87,57.1278452155202,3.20263115870556
6.13556,48,56.627208785932,-1.24523032872824
6.14533,72,56.1309596535312,1.87018433998517
6.1551,84,55.639059370503,3.09443231463854
6.16487,66,55.1514698259681,1.33536175405586
6.17464,90,54.6681532430295,3.72430365640201
6.18441,42,54.1890721758455,-1.88081466966269
6.19418,78,53.7141895067292,2.74982654771184
6.20395,42,53.2434684432719,-1.73490484598993
6.21372,42,52.7768725154932,-1.66290753125499
6.22349,72,52.3143655730152,2.31997426588005
6.23326,66,51.8559117822615,1.74101690726464
6.24303,45,51.4014756236813,-0.954275643390613
6.2528,45,50.9510218889968,-0.887125965292408
6.26257,54,50.5045156784764,0.475675166201746
6.27234,57,50.0619223982299,0.918970827937273
6.28211,54,49.6232077575285,0.595605983568157
6.29188,45,49.1883377661483,-0.624360530522485
6.30165,60,48.7572787317367,1.4514290746012
6.31142,78,48.3299972572017,3.35946627086777
6.32119,69,47.9064602381251,2.53936377883191
6.33096,66,47.486634860197,2.27883771810316
6.34073,57,47.0704885966739,1.31519591435518
6.3505,51,46.6579892058582,0.608003123967135
6.36027,72,46.249104728601,3.03477211133848
6.37004,42,45.8438034858247,-0.593111754458724
6.37981,45,45.4420540760701,-0.0658975309215812
6.38958,27,45.0438253730625,-3.47253581211608
6.39935,48,44.6490865233004,0.483662699450918
6.40912,45,44.2578069436651,0.110639608426213
6.41889,93,43.8699563190513,5.09454820571396
6.42866,78,43.4855046000183,3.90799704864886
6.43843,51,43.1044220004618,1.10560206246431
6.4482,63,42.7266789953061,2.55419836322867
6.45797,48,42.3522463182172,0.8151830271235
6.46774,51,41.9810949593343,1.2628993108184
6.47751,63,41.613196163023,2.6944840138649
6.48728,66,41.2485214256474,3.04669640166007
6.49705,51,40.887042493361,1.41609729871681
6.50682,27,40.5287313599186,-2.60360556414771
6.51659,36,40.1735602645058,-0.695593377417631
6.52636,60,39.8215016895886,2.6050329302566
6.53613,51,39.4725283587811,1.61416889583965
6.5459,42,39.1266132347324,0.443373203617526
6.55567,30,38.783729517032,-1.60368226516745
6.56544,30,38.4438506401328,-1.54162915593506
6.57521,51,38.1069502712936,1.80538807574903
6.58498,33,37.7730023085384,-0.830873053741504
6.59475,36,37.4419808786345,-0.240330146439081
6.60452,51,37.1138603350874,1.94444848168085
6.61429,39,36.7886152561545,0.354104956384722
6.62406,48,36.4662204428746,1.66475768302003
6.63383,36,36.1466509171167,-0.0244418195194562
6.6436,66,35.8298819196437,3.71368481753359
6.65337,33,35.5158889081946,-0.437960043783453
6.66314,30,35.2046475555833,-0.950234290019027
6.67291,63,34.8961337478133,3.54075433250986
6.68268,60,34.5903235822096,3.28037511995405
6.69245,30,34.2871933655671,-0.782730838235872
6.70222,30,33.9867196123146,-0.727872087370985
6.71199,33,33.6888790426951,-0.119918448989372
6.72176,39,33.3936485809626,0.897734702312988
6.73153,57,33.1010053535938,3.16549917104893
6.7413,48,32.8109266875162,2.19235389142587
6.75107,15,32.5233901083516,-4.52451987058277
6.76084,51,32.2383733386744,2.62715321578232
6.77061,42,31.9558542962859,1.54984532959044
6.78038,24,31.6758110925036,-1.56681837821908
6.79015,27,31.3982220304651,-0.846438224414914
6.79992,21,31.1230656034469,-2.20903401870472
6.80969,33,30.8503204931987,0.374211169599976
6.81946,36,30.5799655682912,0.903339071951462
6.82923,36,30.3119798824793,0.948003352920119
6.839,39,30.0463426730788,1.43373261756328
6.84877,30,29.7830333593582,0.0396125077685379
6.85854,24,29.5220315409441,-1.12717996823898
6.86831,45,29.2633169962402,2.34588619578484
6.87808,51,29.0068696808612,3.07965423713226
6.88785,27,28.7526697260796,-0.337301446050854
6.89762,24,28.5006974372862,-0.918701017333581
6.90739,30,28.2509332924642,0.319334430099557
6.91716,39,28.0033579406771,1.76087199101475
6.92693,30,27.7579522005689,0.409340051584417
6.9367,39,27.5146970588784,1.83912035585394
6.94647,18,27.273573668966,-2.18580227571962
6.95624,39,27.0345633493534,1.91600328033977
6.96601,33,26.7976475822763,1.0796909702885
6.97578,33,26.5628080122498,1.12057129216436
6.98555,30,26.3300264446461,0.670042433904918
6.99532,36,26.099284844285,1.65011919261916
7.00509,33,25.8705653340365,1.24107527494022
7.01486,39,25.6438501934356,2.13869561046933
7.02463,18,25.4191218573098,-1.7487037919177
7.0344,27,25.1963629144178,0.347110118960432
7.04417,27,24.9755561061005,0.389604409034057
7.05394,51,24.7566843249443,3.67479922786406
7.06371,33,24.5397306134552,1.47274386356347
7.07348,24,24.3246781627452,-0.0662746524458439
7.08325,27,24.1115103112301,0.555890099787578
7.09302,30,23.9002105433384,1.11366409381524
7.10279,27,23.6907624882319,0.636863056077249
7.11256,36,23.4831499185368,2.08614168024386
7.12233,15,23.2773567490877,-2.13720432265563
7.1321,36,23.07336703568,2.15443882738666
7.14187,39,22.8711649738354,2.58268057576657
7.15164,39,22.670734897577,2.61477507384483
7.16141,33,22.472061278216,1.83267889473338
7.17118,30,22.2751287231481,1.41036208405184
7.18095,30,22.0799219746614,1.44600179722631
7.19072,30,21.8864259087538,1.48132918392167
7.20049,48,21.6946255339617,3.79685375727528
7.21026,24,21.504505990198,0.509390581682229
7.22003,24,21.3160525476014,0.547858479568277
7.2298,21,21.1292506053947,-0.0282047944209559
7.23957,57,20.9440856907536,4.77572251661613
7.24934,33,20.7605434576858,2.13061590505768
7.25911,15,20.5786096859191,-1.44039082723707
7.26888,12,20.3982702797997,-2.4243718033848
7.27865,30,20.2195112672004,1.78566476745982
7.28842,30,20.0423187984377,1.81801553818027
7.29819,15,19.8666791451992,-1.2565711520461
7.30796,9,19.6925786994795,-3.56419289982651
7.31773,33,19.5200039725264,2.34656611075473
7.3275,30,19.3489415937952,1.94460831679447
7.33727,21,19.1793783099135,0.397292224128565
7.34704,27,19.0113009836539,1.53742584252077
7.35681,27,18.8446965929163,1.56948887246761
7.36658,27,18.679552229719,1.60127091998331
7.37635,36,18.5158550991987,2.91402415013355
7.38612,15,18.3535925186188,-0.865893864971771
7.39589,24,18.1927519163876,1.18539955121716
7.40566,27,18.0333208310833,1.72563821063701
7.41543,9,17.8752869104894,-2.95842897016313
7.4252,15,17.718637910637,-0.701949290151025
7.43497,27,17.5633616948568,1.81608188857319
7.44474,27,17.4094462328381,1.8457029330495
7.45451,30,17.2568795996974,2.32656483208334
7.46428,18,17.105649975054,0.21080032246455
7.47405,27,16.9557456421147,1.93301765244472
7.48382,21,16.8071549867652,0.914953792874591
7.49359,18,16.6598664966714,0.31587249596631
7.50336,21,16.5138687603863,0.978954094430272
7.51313,21,16.3691504664668,1.01053421520794
7.5229,18,16.2257004025968,0.418206425726793
7.53267,24,16.0835074547186,1.61594727404052
7.54244,6,15.942560606172,-4.05903337030307
7.55221,24,15.8028489368406,1.67323645410443
7.56198,18,15.6643616223057,0.550515245089056
7.57175,21,15.5270879330079,1.19428732470612
7.58152,15,15.3910172334155,-0.100960215539887
7.59129,15,15.2561389812007,-0.0661348005669882
7.60106,21,15.1224427264227,1.28258814798125
7.61083,24,14.9899181107183,1.83917526411933
7.6206,27,14.858554866499,2.33662220539262
7.63037,21,14.7283428161558,1.3685877989419
7.64014,27,14.5992718712704,2.3865212410898
7.64991,3,14.471332031834,-6.62297663654296
7.65968,21,14.3445133854722,1.45234624751615
7.66945,30,14.2188061066769,2.88123862657862
7.67922,30,14.0942004560454,2.90398840179311
7.68899,15,13.9706867795257,0.265767530728531
7.69876,21,13.8482555076686,1.56063859462345
7.70853,21,13.7268971548858,1.58712115833022
7.7183,21,13.6066023187158,1.61337164368552
7.72807,6,13.4873616790948,-3.05670260557508
7.73784,18,13.3691659976348,1.09149804187388
7.74761,15,13.2520061169081,0.451330079899167
7.75738,15,13.1358729597372,0.481315532143529
7.76715,27,13.0207575284921,2.69030646799738
7.77692,27,12.906650904393,2.71226629804402
7.78669,39,12.7935442468193,4.19639137753153
7.79646,18,12.6814287926245,1.25359925565291
7.80623,15,12.5702958554576,0.627346912534919
7.816,12,12.4601368250898,-0.132830059914833
7.82577,27,12.3509431667476,2.81921230201747
7.83554,21,12.2427064204513,1.91099812910633
7.84531,15,12.1354182003598,0.739631840257016
7.85508,9,12.0290701941211,-1.00969006470702
7.86485,12,11.9236541622275,0.0220391449947323
7.87462,15,11.8191619373781,0.821288856234488
7.88439,24,11.7155854238455,2.50754562503222
7.89416,15,11.6129165968487,0.874541174174693
7.90393,15,11.5111475019316,0.90081784149288
7.9137,9,11.4102702543461,-0.803423418115366
7.92347,12,11.310277038442,0.199105868760886
7.93324,6,11.2111601070608,-2.12744720504107
7.94301,21,11.1129117809361,2.15753953174127
7.95278,9,11.0155244480978,-0.671841482699272
7.96255,18,10.9189905632833,1.66900993011611
7.97232,9,10.8233026473522,-0.607767549117389
7.98209,21,10.7284532867071,2.24143525323522
7.99186,6,10.6344351327193,-1.89200022019834
8.00163,15,10.5412409011595,1.15124664897068
8.0114,9,10.4488633716329,-0.482954457210973
8.02117,9,10.3572953870206,-0.452431795673536
8.03094,21,10.2665298529245,2.34223521040583
8.04071,18,10.1765597371177,1.84400255403064
8.05048,12,10.0873780690002,0.55212639336036
8.06025,12,9.99897793905799,0.577645312769625
8.07002,15,9.91135249832841,1.31388313524627
8.07979,15,9.82449495786923,1.336309655759
8.08956,12,9.73839858823268,0.65286809194175
8.09933,15,9.65305671894413,1.38057481870967
8.1091,12,9.56846273798524,0.701924346384415
8.11887,24,9.48461009128167,2.96294155782533
8.12864,21,9.40149228219537,2.5310018840652
8.13841,21,9.31910287102115,2.54898072754942
8.14818,12,9.23743547448778,0.797483686229096
8.15795,15,9.15648376526346,1.50878940402849
8.16772,12,9.07624147146557,0.844016386747409
8.17749,9,8.99670237617478,0.00109920794173964
8.18726,9,8.91786031695333,0.0273798943488887
8.19703,3,8.83970918536763,-3.37155767016113
8.2068,6,8.76224292651497,-1.12768095259563
8.21657,15,8.68545553855441,1.63040836920434
8.22634,18,8.6093410722418,2.21339953587594
8.23611,9,8.53389363046882,0.155368789843727
8.24588,6,8.45910736780609,-1.00392637897393
8.25565,6,8.38497649005033,-0.973662574859551
8.26542,21,8.3114952537754,2.76885873597051
8.27519,12,8.23865796588731,1.08580591795461
8.28496,18,8.16645898318316,2.31778784535575
8.29473,15,8.09489271191395,1.78289103536885
8.3045,6,8.02395360735114,-0.826275600179273
8.31427,6,7.95363617335708,-0.79756862796139
8.32404,6,7.88393496195919,-0.769113227564944
8.33381,6,7.81484457292788,-0.740907194355427
8.34358,6,7.74635965335814,-0.712948343018524
8.35335,9,7.67847489725484,0.440508367581722
8.36312,15,7.61118504512157,1.90778381789683
8.37289,6,7.54448488355326,-0.630533313357898
8.38266,12,7.47836924483216,1.30528236683612
